"flickr_id","mos"
"6270222640","2.3200000000"
"7175971942","2.3200000000"
"7287459080","2.3200000000"
"8304230962","2.3200000000"
"8632107216","2.3200000000"
"10127250986","2.3000000000"
"10201521555","2.3000000000"
"3318634083","2.3000000000"
"4629711727","2.3000000000"
"5266882983","2.3000000000"
"5412442677","2.3000000000"
"5777975441","2.3000000000"
"5869559051","2.3000000000"
"8478531549","2.3000000000"
"5009379117","2.2995951420"
"11469243925","2.2800000000"
"3533765114","2.2800000000"
"4735334918","2.2800000000"
"5014400375","2.2800000000"
"6329730783","2.2800000000"
"7390590300","2.2800000000"
"8251526312","2.2800000000"
"8440795977","2.2800000000"
"8479579728","2.2800000000"
"8507613491","2.2800000000"
"11237101334","2.2600000000"
"3934294391","2.2600000000"
"4206970561","2.2600000000"
"4966446054","2.2600000000"
"5093919014","2.2600000000"
"5134417428","2.2600000000"
"5419510404","2.2600000000"
"5636101558","2.2600000000"
"8729280042","2.2600000000"
"9234105504","2.2600000000"
"9256674744","2.2600000000"
"6629527951","2.2549800800"
"6740483069","2.2421875000"
"3374751086","2.2400000000"
"4005506137","2.2400000000"
"4915461487","2.2400000000"
"5045897151","2.2400000000"
"5208145791","2.2400000000"
"5310216885","2.2400000000"
"5453773681","2.2400000000"
"5806274886","2.2400000000"
"6059351914","2.2400000000"
"7548305462","2.2400000000"
"10716551125","2.2200000000"
"5433352304","2.2200000000"
"5553355582","2.2200000000"
"6123040072","2.2200000000"
"8320880668","2.2200000000"
"8433382995","2.2200000000"
"9189459433","2.2200000000"
"9455400456","2.2200000000"
"4866613201","2.2000000000"
"4914377539","2.2000000000"
"5031142078","2.2000000000"
"6173852301","2.2000000000"
"6370967061","2.2000000000"
"8731159058","2.2000000000"
"10102107193","2.1800000000"
"5044148124","2.1800000000"
"5460258278","2.1800000000"
"7962972726","2.1800000000"
"8278672659","2.1800000000"
"8685321568","2.1800000000"
"11061444876","2.1600000000"
"11907021903","2.1600000000"
"12461764004","2.1600000000"
"4820762619","2.1600000000"
"5115335471","2.1600000000"
"5819852885","2.1600000000"
"8324243833","2.1600000000"
"5078125268","2.1400000000"
"6149591212","2.1400000000"
"6346026937","2.1400000000"
"8587927758","2.1400000000"
"5134310379","2.1200000000"
"8069024908","2.1200000000"
"9136867624","2.1200000000"
"7917797604","2.1056603770"
"10625504535","2.1000000000"
"8144762018","2.1000000000"
"8477990214","2.1000000000"
"9000209228","2.1000000000"
"9564154386","2.1000000000"
"8554748075","2.0890688260"
"3496871384","2.0800000000"
"4775312025","2.0800000000"
"5625415555","2.0800000000"
"7651248048","2.0800000000"
"8336226077","2.0800000000"
"8372557828","2.0800000000"
"9618443862","2.0800000000"
"9765162404","2.0800000000"
"10716218856","2.0600000000"
"4639129836","2.0600000000"
"4959664675","2.0600000000"
"5733977738","2.0600000000"
"6212970517","2.0600000000"
"7123683275","2.0600000000"
"7171297739","2.0600000000"
"8195899669","2.0600000000"
"9427595515","2.0600000000"
"5460445525","2.0400000000"
"5506184490","2.0400000000"
"5956265529","2.0400000000"
"6120978816","2.0400000000"
"8582023917","2.0400000000"
"8663100289","2.0348837210"
"6749780445","2.0200000000"
"7545358086","2.0200000000"
"8110008288","2.0200000000"
"8527434285","2.0200000000"
"4907486229","2.0000000000"
"6008700446","2.0000000000"
"8592011515","2.0000000000"
"8339870239","1.9920634920"
"4823416929","1.9800000000"
"4991520511","1.9800000000"
"7087189849","1.9800000000"
"8257892715","1.9800000000"
"9047671138","1.9800000000"
"4677538291","1.9600000000"
"4933934170","1.9600000000"
"6299595444","1.9600000000"
"11688667226","1.9400000000"
"5504464599","1.9400000000"
"6131895268","1.9400000000"
"9814654176","1.9400000000"
"7495449440","1.9200000000"
"8017059368","1.9071729960"
"6661657005","1.9000000000"
"7983363078","1.9000000000"
"10417424703","1.8800000000"
"6783810490","1.8800000000"
"11095294653","1.8600000000"
"3770747002","1.8600000000"
"5935222726","1.8600000000"
"5962679589","1.8600000000"
"7848940332","1.8600000000"
"6268902756","1.8431372550"
"4879585643","1.8400000000"
"5043852749","1.8400000000"
"5048882871","1.8400000000"
"5150451769","1.8400000000"
"8625682550","1.8400000000"
"4905336825","1.8281250000"
"10694139655","1.8200000000"
"4321531777","1.8200000000"
"6275674780","1.8200000000"
"6323632937","1.8200000000"
"9058636581","1.8200000000"
"12567402335","1.8000000000"
"6268574586","1.8000000000"
"6497033987","1.8000000000"
"6792979288","1.7800000000"
"7863416600","1.7800000000"
"7978973307","1.7800000000"
"11635304003","1.7400000000"
"4834450895","1.7400000000"
"5266893553","1.7400000000"
"5475555707","1.7400000000"
"4204485800","1.7297297300"
"5542380796","1.7200000000"
"5993312864","1.7200000000"
"6369679907","1.7200000000"
"10178280003","1.7000000000"
"10650618913","1.7000000000"
"4627984833","1.7000000000"
"6223028206","1.6800000000"
"6238991743","1.6800000000"
"7558781186","1.6800000000"
"8643336872","1.6800000000"
"4177089041","1.6600000000"
"4970624827","1.6600000000"
"8222762296","1.6600000000"
"10132105415","1.6400000000"
"4472730048","1.6224066390"
"6985991227","1.6200000000"
"10672253555","1.6147859920"
"5927908371","1.6000000000"
"6079875162","1.6000000000"
"3887621073","1.5800000000"
"4265470174","1.5600000000"
"5570426341","1.5600000000"
"7074513729","1.5600000000"
"3471567822","1.5200000000"
"6184163826","1.5200000000"
"9369433766","1.5200000000"
"9445782126","1.5200000000"
"6028497716","1.4800000000"
"10925288616","1.4600000000"
"6807638360","1.4600000000"
"8483400755","1.4600000000"
"4744073127","1.4200000000"
"8724380666","1.4000000000"
"5319047612","1.3468634690"
"6408325533","1.2600000000"
"8536919744","1.2200000000"
